"data","precip_media_mm"
2017-03-27,0
2017-03-28,5.88888888888889
2017-03-29,1.95833333333333
2017-03-30,0.958333333333333
2017-03-31,1.875
2017-04-01,27.125
2017-04-02,0.00694444444444444
2017-04-03,1.28472222222222
2017-04-04,1.88888888888889
2017-04-05,2.52777777777778
2017-04-06,0.256944444444444
2017-04-07,40.8680555555556
2017-04-08,0
2017-04-09,0.277777777777778
2017-04-10,0.222222222222222
2017-04-11,1.02083333333333
2017-04-12,2.52083333333333
2017-04-13,0
2017-04-14,2.02777777777778
2017-04-15,0.0555555555555556
2017-04-16,2.51388888888889
2017-04-17,19.3958333333333
2017-04-18,8.43055555555556
2017-04-19,0.0555555555555556
2017-04-20,0
2017-04-21,0.972222222222222
2017-04-22,0.527777777777778
2017-04-23,3.53472222222222
2017-04-24,1.54166666666667
2017-04-25,0
2017-04-26,0.694444444444444
2017-04-27,1.31944444444444
2017-04-28,2.93055555555556
2017-04-29,0.0138888888888889
2017-04-30,0.0833333333333333
2017-05-01,0.6875
2017-05-02,0
2017-05-03,3.20833333333333
2017-05-04,0.25
2017-05-05,0.326388888888889
2017-05-06,0
2017-05-07,0
2017-05-08,0
2017-05-09,2.30555555555556
2017-05-10,0.0138888888888889
2017-05-11,0.0902777777777778
2017-05-12,0
2017-05-13,1.14583333333333
2017-05-14,8.23611111111111
2017-05-15,0
2017-05-16,0.208333333333333
2017-05-17,0.152777777777778
2017-05-18,0
2017-05-19,0.416666666666667
2017-05-20,0
2017-05-21,0.666666666666667
2017-05-22,0
2017-05-23,1.11805555555556
2017-05-24,7.55555555555556
2017-05-25,0
2017-05-26,0.25
2017-05-27,3.86111111111111
2017-05-28,6.73611111111111
2017-05-29,0.694444444444444
2017-05-30,0
2017-05-31,0
2017-06-01,0
2017-06-02,2.52777777777778
2017-06-03,4.43055555555556
2017-06-04,0.0138888888888889
2017-06-05,0.0277777777777778
2017-06-06,0.194444444444444
2017-06-07,2.98611111111111
2017-06-08,0
2017-06-09,0
2017-06-10,0
2017-06-11,0
2017-06-12,0
2017-06-13,0
2017-06-14,0
2017-06-15,0
2017-06-16,0
2017-06-17,0
2017-06-18,0
2017-06-19,0
2017-06-20,0
2017-06-21,0
2017-06-22,0
2017-06-23,0
2017-06-24,0
2017-06-25,0
2017-06-26,0
2017-06-27,0
2017-06-28,0
2017-06-29,0
2017-06-30,0
2017-07-01,0
2017-07-02,0
2017-07-03,0
2017-07-04,0
2017-07-05,0
2017-07-06,0
2017-07-07,0
2017-07-08,0
2017-07-09,0
2017-07-10,0
2017-07-11,0
2017-07-12,0
2017-07-13,0
2017-07-14,0
2017-07-15,0
2017-07-16,0
2017-07-17,0
2017-07-18,0
2017-07-19,0
2017-07-20,0
2017-07-21,0
2017-07-22,0
2017-07-23,0
2017-07-24,0
2017-07-25,0
2017-07-26,0
2017-07-27,0
2017-07-28,0
2017-07-29,0
2017-07-30,0
2017-07-31,0
2017-08-01,0
2017-08-02,0
2017-08-03,0
2017-08-04,0
2017-08-05,0
2017-08-06,0
2017-08-07,0
2017-08-08,0
2017-08-09,0.0138888888888889
2017-08-10,0
2017-08-11,0.333333333333333
2017-08-12,0.0208333333333333
2017-08-13,0
2017-08-14,0
2017-08-15,0
2017-08-16,0
2017-08-17,0
2017-08-18,8.34722222222222
2017-08-19,0
2017-08-20,0
2017-08-21,0
2017-08-22,0.0972222222222222
2017-08-23,0
2017-08-24,0
2017-08-25,0.277777777777778
2017-08-26,0
2017-08-27,0
2017-08-28,0
2017-08-29,0
2017-08-30,0
2017-08-31,2.98611111111111
2017-09-01,2.5625
2017-09-02,0.819444444444444
2017-09-03,1.18055555555556
2017-09-04,0
2017-09-05,0
2017-09-06,0
2017-09-07,0
2017-09-08,0.0138888888888889
2017-09-09,0
2017-09-10,2.23611111111111
2017-09-11,0.673611111111111
2017-09-12,0
2017-09-13,4.875
2017-09-14,0.222222222222222
2017-09-15,0
2017-09-16,0
2017-09-17,0
2017-09-18,0
2017-09-19,0.958333333333333
2017-09-20,0
2017-09-21,0
2017-09-22,0.430555555555556
2017-09-23,0
2017-09-24,0.625
2017-09-25,1.26388888888889
2017-09-26,17.5
2017-09-27,0.0416666666666667
2017-09-28,0.0694444444444444
2017-09-29,0.847222222222222
2017-09-30,0.111111111111111
2017-10-01,3.97222222222222
2017-10-02,0.736111111111111
2017-10-03,0.0277777777777778
2017-10-04,0.465277777777778
2017-10-05,0
2017-10-06,0.0138888888888889
2017-10-07,1.67361111111111
2017-10-08,0
2017-10-09,0.0208333333333333
2017-10-10,0
2017-10-11,0.0208333333333333
2017-10-12,0.569444444444444
2017-10-13,0
2017-10-14,16.6805555555556
2017-10-15,0.965277777777778
2017-10-16,0.131944444444444
2017-10-17,0.375
2017-10-18,6.27777777777778
2017-10-19,0.854166666666667
2017-10-20,0
2017-10-21,0.645833333333333
2017-10-22,0
2017-10-23,1.84722222222222
2017-10-24,0.0902777777777778
2017-10-25,0.25
2017-10-26,0
2017-10-27,2.125
2017-10-28,0
2017-10-29,1.43055555555556
2017-10-30,0.451388888888889
2017-10-31,3.45833333333333
2017-11-01,0
2017-11-02,0
2017-11-03,1.25
2017-11-04,0
2017-11-05,2.08333333333333
2017-11-06,23.2847222222222
2017-11-07,2.72916666666667
2017-11-08,0
2017-11-09,39.75
2017-11-10,11.9791666666667
2017-11-11,0.0694444444444444
2017-11-12,1.61111111111111
2017-11-13,1.20833333333333
2017-11-14,2.31944444444444
2017-11-15,0.0208333333333333
2017-11-16,8.875
2017-11-17,0
2017-11-18,2.95138888888889
2017-11-19,0.0625
2017-11-20,4.36111111111111
2017-11-21,1.33333333333333
2017-11-22,0.111111111111111
2017-11-23,0
2017-11-24,0.541666666666667
2017-11-25,12.4166666666667
2017-11-26,28.2361111111111
2017-11-27,0
2017-11-28,5.15972222222222
2017-11-29,4.94444444444444
2017-11-30,1.04166666666667
2017-12-01,5.33333333333333
2017-12-02,17.6180555555556
2017-12-03,0.0625
2017-12-04,1.95833333333333
2017-12-05,14.3680555555556
2017-12-06,5.22222222222222
2017-12-07,0.826388888888889
2017-12-08,0.416666666666667
2017-12-09,26.375
2017-12-10,16.5555555555556
2017-12-11,3.79166666666667
2017-12-12,5.97222222222222
2017-12-13,25.7430555555556
2017-12-14,0.5625
2017-12-15,10.2708333333333
2017-12-16,40.3472222222222
2017-12-17,5.88888888888889
2017-12-18,4.77083333333333
2017-12-19,22.1180555555556
2017-12-20,10.5555555555556
2017-12-21,10.7777777777778
2017-12-22,25.7708333333333
2017-12-23,14.7638888888889
2017-12-24,74.5416666666667
2017-12-25,4.51388888888889
2017-12-26,3.58333333333333
2017-12-27,1.02083333333333
2017-12-28,11.5208333333333
2017-12-29,1.24305555555556
2017-12-30,0.680555555555556
2017-12-31,15.7222222222222
2018-01-01,3.42361111111111
2018-01-02,0
2018-01-03,1.47916666666667
2018-01-04,21.7916666666667
2018-01-05,0
2018-01-06,0.145833333333333
2018-01-07,28.5833333333333
2018-01-08,0.159722222222222
2018-01-09,5.61111111111111
2018-01-10,0.0972222222222222
2018-01-11,27.7013888888889
2018-01-12,15.2222222222222
2018-01-13,0.763888888888889
2018-01-14,0
2018-01-15,0
2018-01-16,0.0972222222222222
2018-01-17,11.8611111111111
2018-01-18,1.68055555555556
2018-01-19,9.63888888888889
2018-01-20,0
2018-01-21,0.180555555555556
2018-01-22,2.57638888888889
2018-01-23,0.715277777777778
2018-01-24,4.31944444444444
2018-01-25,1.82638888888889
2018-01-26,12.7708333333333
2018-01-27,25.9027777777778
2018-01-28,5.33333333333333
2018-01-29,0.229166666666667
2018-01-30,15.1597222222222
2018-01-31,4.86111111111111
2018-02-01,14.25
2018-02-02,16.625
2018-02-03,54.0138888888889
2018-02-04,1.76388888888889
2018-02-05,4.9375
2018-02-06,13.2638888888889
2018-02-07,0.5
2018-02-08,15.9791666666667
2018-02-09,7.02777777777778
2018-02-10,0.506944444444444
2018-02-11,11.7638888888889
2018-02-12,1.77777777777778
2018-02-13,5.25
2018-02-14,2.08333333333333
2018-02-15,18.625
2018-02-16,1.00694444444444
2018-02-17,20.4305555555556
2018-02-18,8.52083333333333
2018-02-19,1.43055555555556
2018-02-20,9.52777777777778
2018-02-21,11.7847222222222
2018-02-22,1.69444444444444
2018-02-23,44.3125
2018-02-24,0.0694444444444444
2018-02-25,0.763888888888889
2018-02-26,0.0416666666666667
2018-02-27,2.23611111111111
2018-02-28,8.98611111111111
2018-03-01,0
2018-03-02,0
2018-03-03,1.40277777777778
2018-03-04,2.03472222222222
2018-03-05,2.63888888888889
2018-03-06,0.652777777777778
2018-03-07,2.27777777777778
2018-03-08,6.8125
2018-03-09,0.0138888888888889
2018-03-10,11.0208333333333
2018-03-11,8.63194444444444
2018-03-12,6.54166666666667
2018-03-13,4.18055555555556
2018-03-14,12.1180555555556
2018-03-15,2.71527777777778
2018-03-16,13.3055555555556
2018-03-17,0.611111111111111
2018-03-18,0.194444444444444
2018-03-19,1.01388888888889
2018-03-20,3.4375
2018-03-21,1.43055555555556
2018-03-22,1.30555555555556
2018-03-23,1.36111111111111
2018-03-24,6.39583333333333
2018-03-25,2.48611111111111
2018-03-26,0
2018-03-27,1.1875
2018-03-28,5.06944444444444
2018-03-29,1.11111111111111
2018-03-30,5.22222222222222
2018-03-31,0
2018-04-01,14.7222222222222
2018-04-02,0.847222222222222
2018-04-03,0.361111111111111
2018-04-04,20.1458333333333
2018-04-05,7.23611111111111
2018-04-06,0
2018-04-07,1.72916666666667
2018-04-08,0.819444444444444
2018-04-09,0.958333333333333
2018-04-10,8.57638888888889
2018-04-11,0.972222222222222
2018-04-12,6.07638888888889
2018-04-13,0
2018-04-14,0
2018-04-15,4.29861111111111
2018-04-16,8.32638888888889
2018-04-17,0
2018-04-18,0
2018-04-19,2.5625
2018-04-20,13.5763888888889
2018-04-21,0.6875
2018-04-22,0.361111111111111
2018-04-23,0.111111111111111
2018-04-24,0.25
2018-04-25,4.61111111111111
2018-04-26,13.5625
2018-04-27,0
2018-04-28,0
2018-04-29,0.659722222222222
2018-04-30,0.916666666666667
2018-05-01,3.24305555555556
2018-05-02,5.56944444444444
2018-05-03,0.243055555555556
2018-05-04,1.45833333333333
2018-05-05,0.472222222222222
2018-05-06,8.48611111111111
2018-05-07,4.76388888888889
2018-05-08,0.0277777777777778
2018-05-09,0
2018-05-10,0.0625
2018-05-11,0
2018-05-12,0.138888888888889
2018-05-13,2.84722222222222
2018-05-14,6.63888888888889
2018-05-15,0.152777777777778
2018-05-16,8.48611111111111
2018-05-17,0.0347222222222222
2018-05-18,0.166666666666667
2018-05-19,1.45833333333333
2018-05-20,2.63194444444444
2018-05-21,0.0902777777777778
2018-05-22,0.111111111111111
2018-05-23,0.770833333333333
2018-05-24,0.0694444444444444
2018-05-25,0.0138888888888889
2018-05-26,0
2018-05-27,0.541666666666667
2018-05-28,0
2018-05-29,0
2018-05-30,0
2018-05-31,0.125
2018-06-01,0
2018-06-02,0
2018-06-03,0
2018-06-04,0
2018-06-05,0
2018-06-06,0
2018-06-07,0
2018-06-08,0
2018-06-09,0.25
2018-06-10,0.930555555555556
2018-06-11,0.486111111111111
2018-06-12,0.208333333333333
2018-06-13,0
2018-06-14,0.0277777777777778
2018-06-15,0
2018-06-16,0
2018-06-17,0
2018-06-18,0
2018-06-19,0
2018-06-20,0
2018-06-21,0
2018-06-22,0.125
2018-06-23,0.430555555555556
2018-06-24,0
2018-06-25,0
2018-06-26,0
2018-06-27,0
2018-06-28,0
2018-06-29,0
2018-06-30,0
2018-07-01,0
2018-07-02,0
2018-07-03,0
2018-07-04,0
2018-07-05,0
2018-07-06,0
2018-07-07,0
2018-07-08,0
2018-07-09,0
2018-07-10,0
2018-07-11,0
2018-07-12,0
2018-07-13,0
2018-07-14,0
2018-07-15,0.0277777777777778
2018-07-16,0
2018-07-17,0
2018-07-18,0
2018-07-19,0
2018-07-20,0
2018-07-21,0
2018-07-22,0
2018-07-23,0
2018-07-24,0
2018-07-25,0
2018-07-26,0
2018-07-27,0
2018-07-28,0
2018-07-29,0
2018-07-30,0
2018-07-31,0
2018-08-01,0
2018-08-02,0
2018-08-03,0
2018-08-04,0.201388888888889
2018-08-05,0
2018-08-06,0
2018-08-07,0
2018-08-08,0
2018-08-09,1.19444444444444
2018-08-10,2.02777777777778
2018-08-11,0.270833333333333
2018-08-12,0
2018-08-13,0
2018-08-14,1.06944444444444
2018-08-15,2.65277777777778
2018-08-16,10.9305555555556
2018-08-17,0.111111111111111
2018-08-18,0.409722222222222
2018-08-19,0.604166666666667
2018-08-20,1.16666666666667
2018-08-21,7.39583333333333
2018-08-22,0
2018-08-23,0
2018-08-24,0
2018-08-25,0
2018-08-26,0
2018-08-27,0
2018-08-28,0
2018-08-29,0
2018-08-30,0.125
2018-08-31,0
2018-09-01,0.486111111111111
2018-09-02,4.08333333333333
2018-09-03,0
2018-09-04,0
2018-09-05,0
2018-09-06,0
2018-09-07,0
2018-09-08,0.0277777777777778
2018-09-09,0
2018-09-10,6.84722222222222
2018-09-11,0
2018-09-12,0.333333333333333
2018-09-13,0.666666666666667
2018-09-14,0
2018-09-15,0.0555555555555556
2018-09-16,0
2018-09-17,0.0416666666666667
2018-09-18,0
2018-09-19,0.00694444444444444
2018-09-20,0
2018-09-21,0.0277777777777778
2018-09-22,0.326388888888889
2018-09-23,0.118055555555556
2018-09-24,0.541666666666667
2018-09-25,0.611111111111111
2018-09-26,19.3472222222222
2018-09-27,4.375
2018-09-28,0.486111111111111
2018-09-29,3.47222222222222
2018-09-30,0.708333333333333
2018-10-01,0.347222222222222
2018-10-02,2.54166666666667
2018-10-03,6.76388888888889
2018-10-04,0
2018-10-05,0
2018-10-06,0
2018-10-07,0.611111111111111
2018-10-08,2.16666666666667
2018-10-09,0.0277777777777778
2018-10-10,0.208333333333333
2018-10-11,16.3472222222222
2018-10-12,15.0138888888889
2018-10-13,0
2018-10-14,0
2018-10-15,0.861111111111111
2018-10-16,0
2018-10-17,0
2018-10-18,0
2018-10-19,0
2018-10-20,1.95833333333333
2018-10-21,0
2018-10-22,0.875
2018-10-23,0.333333333333333
2018-10-24,3.36111111111111
2018-10-25,0.902777777777778
2018-10-26,0
2018-10-27,3.91666666666667
2018-10-28,0.888888888888889
2018-10-29,6.44444444444444
2018-10-30,3.31944444444444
2018-10-31,13.1458333333333
2018-11-01,0
2018-11-02,0.0416666666666667
2018-11-03,9.31944444444444
2018-11-04,0
2018-11-05,0.0972222222222222
2018-11-06,0.3125
2018-11-07,0.284722222222222
2018-11-08,0.430555555555556
2018-11-09,0.0486111111111111
2018-11-10,13.9375
